3.410000000000000000e+02
3.712000000000000000e+03
3.726000000000000000e+03
1.388100000000000000e+04
1.486600000000000000e+04
1.561800000000000000e+04
1.563200000000000000e+04
2.153700000000000000e+04
2.607200000000000000e+04
3.039200000000000000e+04
3.362700000000000000e+04
3.381800000000000000e+04
3.394800000000000000e+04
3.397100000000000000e+04
3.434400000000000000e+04
5.126500000000000000e+04
5.135200000000000000e+04
5.251100000000000000e+04
5.566100000000000000e+04
6.049400000000000000e+04
6.056100000000000000e+04
6.090000000000000000e+04
6.123000000000000000e+04
6.135700000000000000e+04
6.154700000000000000e+04
6.236300000000000000e+04
6.258800000000000000e+04
6.279900000000000000e+04
6.293900000000000000e+04
1.003090000000000000e+06
1.003970000000000000e+06
1.004021000000000000e+06
1.004200000000000000e+06
1.005149000000000000e+06
1.005642000000000000e+06
1.005907000000000000e+06
1.006085000000000000e+06
1.006162000000000000e+06
1.007387000000000000e+06
1.007401000000000000e+06
